epoch	batch	mode	branch	suite	status	verdict	label
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	the pass reopens it
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	the pass records the verification
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	sp-del-b0 is reopened (no children)
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	the pass says so
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	the pass records the verification
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	sp-del-nold is reopened (file predates session)
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	the pass says so
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	sp-del-nmiss is reopened (file missing)
1789514981	51871ac6cb77	parallel	spira/sp-1a83	test-check5-nopayload.sh	red	fail	the pass says so
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	the plain branch lands (positive control
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	and the pass names the reason it was skipped
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	the Sending reaps the superseded branch
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	the branch is actually gone
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	superseded branch with unique content is kept
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	and the reason names the unlanded commits
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	a non-superseded unlanded branch is kept
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	dry-run names the superseded branch
1789515152	51871ac6cb77	parallel	spira/sp-1a83	test-superseded.sh	red	fail	and mentions the reason
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	and the log says why
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	it is counted as a requeue instead
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	and the note names the cause
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the teardown says no attempt was charged
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the bead carries the decision
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	and the ledger carries the outcome
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the branch still carries the aeon's commit after the requeue
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	and one attempt is charged
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the note records the outcome
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	and its cycling is visible as one requeue
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the work's bead carries one attempt
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the deadlocked bead is named
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the genuinely failed one is kept
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	with the test it failed
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the sweep lifts it
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	and the label is gone
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the rungs are left standing as the record
1789515115	51871ac6cb77	parallel	spira/sp-1a83	test-requeue.sh	red	fail	the bead records why
1789514965	51871ac6cb77	parallel	spira/sp-1a83	test-check4-events.sh	red	fail	sentinel poisons a bead at threshold via events
1789514965	51871ac6cb77	parallel	spira/sp-1a83	test-check4-events.sh	red	fail	pass records the poisoning
1789514965	51871ac6cb77	parallel	spira/sp-1a83	test-check4-events.sh	red	fail	stale poison (1 event < threshold 3) is cleared
1789514965	51871ac6cb77	parallel	spira/sp-1a83	test-check4-events.sh	red	fail	pass records the stale clear
1789514908	51871ac6cb77	parallel	spira/sp-1a83	test-aeon-sweep.sh	red	fail	without --sweep a branch label IS added
1789514908	51871ac6cb77	parallel	spira/sp-1a83	test-aeon-sweep.sh	red	fail	awake shows paused
1789514908	51871ac6cb77	parallel	spira/sp-1a83	test-aeon-sweep.sh	red	fail	done is NOT written
1789514959	51871ac6cb77	parallel	spira/sp-1a83	test-check5-content-landed.sh	red	fail	sp-bare IS reopened
1789514959	51871ac6cb77	parallel	spira/sp-1a83	test-check5-content-landed.sh	red	fail	the pass says so
1789514970	51871ac6cb77	parallel	spira/sp-1a83	test-check5-drop.sh	red	fail	sp-bare is reopened
1789514970	51871ac6cb77	parallel	spira/sp-1a83	test-check5-drop.sh	red	fail	the pass says so
1789514970	51871ac6cb77	parallel	spira/sp-1a83	test-check5-drop.sh	red	fail	and the reopen note names bd supersede as the remedy
1789515132	51871ac6cb77	parallel	spira/sp-1a83	test-sending-squash-merged.sh	red	fail	sp-sq was reaped
1789515132	51871ac6cb77	parallel	spira/sp-1a83	test-sending-squash-merged.sh	red	fail	sp-sq branch is gone
1789515132	51871ac6cb77	parallel	spira/sp-1a83	test-sending-squash-merged.sh	red	fail	sp-post was kept (tip moved after PR)
1789515132	51871ac6cb77	parallel	spira/sp-1a83	test-sending-squash-merged.sh	red	fail	sp-unland was kept
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	outside-path map exits non-zero
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	error names the repo entry
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	error mentions containment
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	error mentions the instance
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	real-remote map exits non-zero
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	error names the repo entry
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	error mentions the remote URL
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	error mentions containment
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	D2
1789514980	51871ac6cb77	parallel	spira/sp-1a83	test-containment.sh	red	fail	D2
1789514994	51871ac6cb77	parallel	spira/sp-1a83	test-cross-repo.sh	red	fail	the bead ends closed
1789514994	51871ac6cb77	parallel	spira/sp-1a83	test-cross-repo.sh	red	fail	commit naming the bead is in second repo's history
1789514994	51871ac6cb77	parallel	spira/sp-1a83	test-cross-repo.sh	red	fail	second repo owns the spira branch
1789514994	51871ac6cb77	parallel	spira/sp-1a83	test-cross-repo.sh	red	fail	log says works repo:second
1789514994	51871ac6cb77	parallel	spira/sp-1a83	test-cross-repo.sh	red	fail	log shows the second repo path
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	a first outcome is recorded
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	with the kind the panel badges
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	the bead it happened to, in its own column
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	the title as written
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	and the detail beside it
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	through the note verb, not insight
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	the first reclaim is recorded
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	a repeat inside the window is not
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	a 26-reclaim storm is one row, not 26
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	six different beads reclaiming is six rows
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	a second KIND on the same bead is not a repeat
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	three repeats are held
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	the expired window emits again
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	carrying what it held back
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	a loop faster than the window still surfaces
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	a missing emitter fails loudly
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	and names what is missing
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	and says which outcome was lost
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	an emitter that refuses is reported
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	naming the outcome it could not record
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	an outcome with no kind is refused
1789515000	51871ac6cb77	parallel	spira/sp-1a83	test-event.sh	red	fail	an outcome with no title is refused
1789471428	520599b86c07	parallel	spira/sp-f342	test-census-blind.sh	red	fail	embedded store
1789471428	520599b86c07	parallel	spira/sp-f342	test-census-blind.sh	red	fail	events write/read round trip failed — writes via dolt embedded (/tmp/X/embedded-db/.beads/embeddeddolt) are discarded
1789625187	5bc3d37c6a4d	parallel	spira/sp-ufd8d	test-batch.sh	red	fail	b
1789625187	5bc3d37c6a4d	parallel	spira/sp-ufd8d	test-batch.sh	red	fail	b
1789625187	5bc3d37c6a4d	parallel	spira/sp-ufd8d	test-batch.sh	red	fail	b
1789625187	5bc3d37c6a4d	parallel	spira/sp-ufd8d	test-batch.sh	red	fail	b
1789625187	5bc3d37c6a4d	parallel	spira/sp-ufd8d	test-batch.sh	red	fail	b
1789515083	5c47e5d4933d	parallel	spira/sp-0wqx	test-requeue.sh	red	fail	the bead carries the decision
1789515083	5c47e5d4933d	parallel	spira/sp-0wqx	test-requeue.sh	red	fail	the rungs are left standing as the record
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	stale class visible all-time (1 distinct bead)
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	stale class
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	live class visible all-time (1 distinct bead)
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	all-time
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	live class appears in output
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	stale class appears in output
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	live class ranks first (since-watermark)
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	stale class shows 0 new since watermark
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	stale class
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	live class shows 1 bead since watermark with detections
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	missing watermark
1789603475	5c573541b6a5	parallel	spira/sp-df8qo	test-census-watermark.sh	red	fail	missing watermark
1789603505	5c573541b6a5	parallel	spira/sp-df8qo	test-requeue-cap.sh	red	fail	3 reopens (at cap 3) fires the requeue escalation
1789603505	5c573541b6a5	parallel	spira/sp-df8qo	test-requeue-cap.sh	red	fail	the escalation names the reopen count
1789603505	5c573541b6a5	parallel	spira/sp-df8qo	test-requeue-cap.sh	red	fail	a bead at the attempt threshold is still poisoned
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	seeded class appears in census output
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-recur-suite-red
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-requeue-prod-dirty
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-reclaim
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-recur-unrecorded
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	highest-bead-count class is first
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-requeue-prod-dirty still present after suppression
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-reclaim still present after suppression
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	with --with-suppressed, suppressed class appears
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	with --with-suppressed, marked [suppressed]
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	in_progress remedy still annotates [suppressed]
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	blocked remedy still annotates [suppressed]
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-recur-suite-red reappears after remedy closed
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-reclaim
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	sp-recur-unrecorded
1789603489	5c573541b6a5	parallel	spira/sp-df8qo	test-census.sh	red	fail	three-bead class (sp-recur-beta) ranks above single-bead class with more events
1789580602	5e5c7b0938c4	parallel	spira/sp-1l4a7	test-maechen.sh	red	fail	brief names the three-occurrence threshold
1789550611	5fa6f83c51b5	serial	spira/sp-jpvp	test-gate-check-stuck.sh	red	fail	gate resolve called for tt-gate1
1789550611	5fa6f83c51b5	serial	spira/sp-jpvp	test-gate-check-stuck.sh	red	fail	show called for tt-gate1
1789581680	5fd1fb38249a	parallel	spira/sp-q0k3k	test-maechen.sh	red	fail	brief names the three-occurrence threshold
1789520238	60f10355d57c	parallel	spira/sp-m00m	test-aeon-sweep.sh	red	fail	awake shows paused
1789520238	60f10355d57c	parallel	spira/sp-m00m	test-aeon-sweep.sh	red	fail	done is NOT written
1789582216	6160d4e9c089	parallel	main	test-gate-base-selection.sh	red	fail	both trials ran
1789582216	6160d4e9c089	parallel	main	test-gate-base-selection.sh	red	fail	the branch trial selects from the branch
1789582216	6160d4e9c089	parallel	main	test-gate-base-selection.sh	red	fail	and the base trial also selects from the branch
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	count_beads detects a real creation (positive control)
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	names the bad token
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	names the bad token
1789593091	629b02f3678c	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	names the bad token
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and sent exactly one notification
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	notification names the epic
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	notification carries the target
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and carries which children closed
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and the epic itself is closed once the notice is out
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	a second pass announces nothing — the marker holds
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and sends no second notification
1789593295	629b02f3678c	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and the epic is now closed
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	insight creation exits 0 (positive control)
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	insight output carries bead id
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	ask.sh law exits 0
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	output carries 'law ['
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	bead id extracted from output
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	law without --default exits 0
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	omitted --default
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	omitted --default renders 'yes' default
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	omitted --default still has decision question
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	error message mentions colon separator
1789593086	629b02f3678c	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	ask.sh law with colon exits 0 (positive pair)
1789593517	629b02f3678c	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	the run says so with no error
1789593517	629b02f3678c	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	and does not stumble over its unnamed log
1789593517	629b02f3678c	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	and does not error
1789593517	629b02f3678c	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	with no error
1789540562	66b62bc7f708	parallel	spira/sp-l57d	test-unclaimable-cycle.sh	red	fail	control
1789540562	66b62bc7f708	parallel	spira/sp-l57d	test-unclaimable-cycle.sh	red	fail	guard
1789540562	66b62bc7f708	parallel	spira/sp-l57d	test-unclaimable-cycle.sh	red	fail	both
1789571303	6757fa76ae6b	serial	spira/sp-wfoy	test-census-watermark.sh	red	fail	all-time
1789571303	6757fa76ae6b	serial	spira/sp-wfoy	test-census-watermark.sh	red	fail	missing watermark
1789579811	67ed5688d4d6	parallel	spira/sp-1l4a7	test-maechen.sh	red	fail	brief names the three-occurrence threshold
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	count_beads detects a real creation (positive control)
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	exit 0
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	names the bad token
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	names the bad token
1789592053	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-help.sh	red	fail	names the bad token
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and sent exactly one notification
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	notification names the epic
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	notification carries the target
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and carries which children closed
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and the epic itself is closed once the notice is out
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	a second pass announces nothing — the marker holds
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and sends no second notification
1789592228	6a31a1b85d75	parallel	spira/sp-urzcm	test-pilgrimage.sh	red	fail	and the epic is now closed
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	insight creation exits 0 (positive control)
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	insight output carries bead id
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	ask.sh law exits 0
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	output carries 'law ['
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	bead id extracted from output
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	law without --default exits 0
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	omitted --default
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	omitted --default renders 'yes' default
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	omitted --default still has decision question
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	error message mentions colon separator
1789592048	6a31a1b85d75	parallel	spira/sp-urzcm	test-ask-law.sh	red	fail	ask.sh law with colon exits 0 (positive pair)
1789592420	6a31a1b85d75	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	the run says so with no error
1789592420	6a31a1b85d75	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	and does not stumble over its unnamed log
1789592420	6a31a1b85d75	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	and does not error
1789592420	6a31a1b85d75	parallel	spira/sp-urzcm	test-watch-notify.sh	red	fail	with no error
1789463108	6db0232c78f9	parallel	spira/sp-f342	test-census-blind.sh	red	fail	census output is empty (events in dolt are unreachable)
1789463108	6db0232c78f9	parallel	spira/sp-f342	test-census-blind.sh	red	fail	embedded store
1789463108	6db0232c78f9	parallel	spira/sp-f342	test-census-blind.sh	red	fail	events write/read round trip failed — writes via dolt embedded (/tmp/X/embedded-db/.beads/embeddeddolt) are discarded
1789452990	6e5397405dd0	parallel	spira/sp-f342	test-requeue.sh	red	fail	it is counted as a requeue instead
1789452990	6e5397405dd0	parallel	spira/sp-f342	test-requeue.sh	red	fail	and that rung names its cause
1789452990	6e5397405dd0	parallel	spira/sp-f342	test-requeue.sh	red	fail	the bead carries the decision
1789452990	6e5397405dd0	parallel	spira/sp-f342	test-requeue.sh	red	fail	the rung names the outcome
1789452990	6e5397405dd0	parallel	spira/sp-f342	test-requeue.sh	red	fail	and its cycling is visible as one requeue
1789452990	6e5397405dd0	parallel	spira/sp-f342	test-requeue.sh	red	fail	the rungs are left standing as the record
1789583925	71209c42658e	parallel	spira/sp-136xj	test-mail.sh	red	fail	SEEN GREEN
1789583925	71209c42658e	parallel	spira/sp-136xj	test-mail.sh	red	fail	SEEN GREEN
1789458270	71273c37b6bd	parallel	spira/sp-ie1n	test-install-migrate.sh	red	fail	clean install
1789451507	738061f59378	parallel	spira/sp-ie1n	test-install-unit-directive.sh	red	fail	migrate @-form
1789451503	738061f59378	parallel	spira/sp-ie1n	test-install-migrate.sh	red	fail	ordering
1789516576	75dc8026645d	parallel	spira/sp-m00m	test-requeue.sh	red	fail	the rungs are left standing as the record
1789667666	771ddaa76f7b	parallel	spira/sp-u3pb6	test-bin-manifest.sh	red	fail	POSITIVE CONTROL stub setup
1789667666	771ddaa76f7b	parallel	spira/sp-u3pb6	test-bin-manifest.sh	red	fail	POSITIVE CONTROL
1789510845	772fb5093119	serial	spira/sp-utvi	test-landing.sh	red	fail	the push is rejected, as the case requires
1789510845	772fb5093119	serial	spira/sp-utvi	test-landing.sh	red	fail	and the retry says it could not attempt a rebase
1789510845	772fb5093119	serial	spira/sp-utvi	test-landing.sh	red	fail	naming the reason rather than a file list
1789450877	7c8cae78f934	serial	spira/sp-ie1n	test-install-instance.sh	red	fail	naming
1789453843	822ad0331487	parallel	origin/main	test-concierge.sh	red	fail	concierge.sh brief produced nothing:
1789453843	822ad0331487	parallel	origin/main	test-concierge.sh	red	fail	and says the slugs were demoted
1789453843	822ad0331487	parallel	origin/main	test-concierge.sh	red	fail	one real slug composes a brief
1789453843	822ad0331487	parallel	origin/main	test-concierge.sh	red	fail	and renders that statute in full
1789453843	822ad0331487	parallel	origin/main	test-concierge.sh	red	fail	the summary names a count and a size
1789453843	822ad0331487	parallel	origin/main	test-concierge.sh	red	fail	the summary reported [] statutes
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	seeded-row
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	census exits non-zero when substrate is unreachable
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	stderr names the substrate
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	stderr message appears
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	embedded store, missing dolt
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	events write/read round trip failed — writes via dolt embedded (/tmp/X/embedded-db/.beads/embeddeddolt) are discarded
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	embedded store, missing dolt
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	events write/read round trip failed — writes via dolt embedded (/tmp/X/embedded-db/.beads/embeddeddolt) are discarded
1789453853	822ad0331487	parallel	origin/main	test-census-blind.sh	red	fail	server-mode store, missing dolt
1789453843	822ad0331487	parallel	origin/main	test-doctor-events-probe.sh	red	fail	happy path
1789617718	8278b6e5a98c	serial	HEAD	test-attempts.sh	red	fail	one in_progress transition counts as 1
1789617718	8278b6e5a98c	serial	HEAD	test-attempts.sh	red	fail	three events poison
1789617701	8278b6e5a98c	serial	HEAD	test-timeout.sh	red	fail	an in_progress transition charges an attempt
1789618469	8427d6bed577	serial	HEAD	test-watchd-halt-health.sh	red	fail	escalation fires without halt stamp
1789671856	87b98abc4c0f	parallel	spira/queue/20260917T190209Z	test-deploy.sh	red	fail	dry-run/bad-exec
1789671856	87b98abc4c0f	parallel	spira/queue/20260917T190209Z	test-deploy.sh	red	fail	dry-run/good-exec
1789671856	87b98abc4c0f	parallel	spira/queue/20260917T190209Z	test-deploy.sh	red	fail	dry-run/good-exec
1789583700	8972ec6c649a	parallel	main	test-cockpit-unit-notify.sh	red	fail	spira-cockpit.service
1789452799	8acff95e55c1	parallel	spira/sp-f342	test-requeue.sh	red	fail	it is counted as a requeue instead
1789452799	8acff95e55c1	parallel	spira/sp-f342	test-requeue.sh	red	fail	and that rung names its cause
1789452799	8acff95e55c1	parallel	spira/sp-f342	test-requeue.sh	red	fail	the bead carries the decision
1789452799	8acff95e55c1	parallel	spira/sp-f342	test-requeue.sh	red	fail	the rung names the outcome
1789452799	8acff95e55c1	parallel	spira/sp-f342	test-requeue.sh	red	fail	and its cycling is visible as one requeue
1789452799	8acff95e55c1	parallel	spira/sp-f342	test-requeue.sh	red	fail	the rungs are left standing as the record
