# Lines starting '# literal-ok:' annotate the next row for spira/literal-lint.sh; drop them with grep -v '^# literal-ok'.
test-groom-trigger.sh	ok	create args include scope label
test-groom-trigger.sh	ok	create args include groom label
test-groom-trigger.sh	ok	dedup exits 0
test-groom-trigger.sh	ok	bd create NOT called
test-groom-trigger.sh	ok	list IS called for dedup
test-groom-trigger.sh	ok	dedup log mentions skipping
test-groom-trigger.sh	ok	create failure exits 1
test-groom-trigger.sh	ok	failure log mentions ERROR
test-groom-trigger.sh	ok	custom labels exits 0
test-groom-trigger.sh	ok	custom scope label in create args
test-groom-trigger.sh	ok	custom groomer label in create args
test-groom-trigger.sh	ok	default scope label not in --label
test-groom-trigger.sh	ok	default groom label not in --label
test-groom-trigger.sh	ok	empty scope exits 0
test-groom-trigger.sh	ok	no leading comma in labels
test-groom-trigger.sh	ok	groomer label present without scope
# literal-ok: measurement data; the configured name is part of a suite FILENAME harvested from this tree, not a label read here.
test-reclaim-needs-ryan.sh	ok	plain dead worker: ghost raised
# literal-ok: measurement data; the configured name is part of a suite FILENAME harvested from this tree, not a label read here.
test-reclaim-needs-ryan.sh	ok	plain dead worker: bead named
# literal-ok: measurement data; the configured name is part of a suite FILENAME harvested from this tree, not a label read here.
test-reclaim-needs-ryan.sh	ok	ask-labeled bead: ghost NOT raised
# literal-ok: measurement data; the configured name is part of a suite FILENAME harvested from this tree, not a label read here.
test-reclaim-needs-ryan.sh	ok	ask-labeled bead: bead NOT named
# literal-ok: measurement data; the configured name is part of a suite FILENAME harvested from this tree, not a label read here.
test-reclaim-needs-ryan.sh	ok	skip-labeled bead: ghost NOT raised
# literal-ok: measurement data; the configured name is part of a suite FILENAME harvested from this tree, not a label read here.
test-reclaim-needs-ryan.sh	ok	skip-labeled bead: bead NOT named
test-watchd-prune.sh	ok	retired lock exists before prune
test-watchd-prune.sh	ok	retired cursor exists before prune
test-watchd-prune.sh	ok	retired pending exists before prune
test-watchd-prune.sh	ok	prune exits 0
test-watchd-prune.sh	ok	retired lock removed
test-watchd-prune.sh	ok	retired cursor removed
test-watchd-prune.sh	ok	retired pending removed
test-watchd-prune.sh	ok	active lock preserved
test-watchd-prune.sh	ok	active cursor preserved
test-watchd-prune.sh	ok	active pending preserved
test-watchd-prune.sh	ok	bad manifest exits non-zero
test-watchd-prune.sh	ok	stale lock untouched after bad-manifest prune
test-watchd-prune.sh	ok	absent dir exits 0
test-wire-token.sh	ok	sending.sh emits SENT
test-wire-token.sh	ok	sending.sh does not emit REAPED
test-wire-token.sh	ok	sentinel.sh greps ^SENT
test-wire-token.sh	ok	sentinel.sh does not grep ^REAPED
test-wire-token.sh	ok	cockpit-metrics.py startswith("SENT")
test-wire-token.sh	ok	cockpit-metrics.py does not startswith("REAPED")
test-world-start-revives-watchers.sh	ok	the start branch was located (positive control)
test-world-start-revives-watchers.sh	ok	start acts on the watcher units
test-world-start-revives-watchers.sh	ok	the units are queried from systemd, not hand-listed
test-world-start-revives-watchers.sh	ok	the instance-qualified unit names are matched
test-world-start-revives-watchers.sh	ok	oneshot units are skipped by type
test-world-start-revives-watchers.sh	ok	no watcher is excluded by name
test-world-start-revives-watchers.sh	ok	an already-running watcher is left alone
